   201550200.000   -38511474.038    28589401.265    35047238.768  -1302.988  -1278.984   2270.057 2004.387314  5 21 18 10  0
   201550500.000   -38899089.714    28203290.076    35725261.305  -1281.166  -1294.991   2250.108 2004.387324  5 21 18 15  0
   201550800.000   -39280203.343    27812465.243    36397312.868  -1259.640  -1310.412   2230.251 2004.387333  5 21 18 20  0
   201551100.000   -39654903.096    27417099.638    37063421.839  -1238.406  -1325.266   2210.492 2004.387343  5 21 18 25  0
   201551400.000   -40023276.059    27017360.343    37723618.028  -1217.461  -1339.573   2190.834 2004.387352  5 21 18 30  0
   201551700.000   -40385408.213    26613408.856    38377932.530  -1196.800  -1353.350   2171.281 2004.387361  5 21 18 35  0
   201552000.000   -40741384.400    26205401.294    39026397.596  -1176.421  -1366.616   2151.838 2004.387371  5 21 18 40  0
   201552300.000   -41091288.305    25793488.585    39669046.515  -1156.318  -1379.387   2132.507 2004.387380  5 21 18 45  0
   201552600.000   -41435202.442    25377816.660    40305913.499  -1136.488  -1391.680   2113.292 2004.387390  5 21 18 50  0
   201552900.000   -41773208.137    24958526.629    40937033.582  -1116.928  -1403.511   2094.195 2004.387399  5 21 18 55  0
   201553200.000   -42105385.518    24535754.957    41562442.521  -1097.632  -1414.894   2075.218 2004.387409  5 21 19  0  0
   201553500.000   -42431813.516    24109633.634    42182176.711  -1078.598  -1425.844   2056.364 2004.387418  5 21 19  5  0
   201553800.000   -42752569.853    23680290.339    42796273.100  -1059.820  -1436.376   2037.633 2004.387428  5 21 19 10  0
   201554100.000   -43067731.047    23247848.592    43404769.111  -1041.296  -1446.503   2019.028 2004.387437  5 21 19 15  0
   201554400.000   -43377372.413    22812427.908    44007702.576  -1023.021  -1456.238   2000.550 2004.387447  5 21 19 20  0
   201554700.000   -43681568.065    22374143.943    44605111.667  -1004.991  -1465.593   1982.199 2004.387456  5 21 19 25  0
   201555000.000   -43980390.923    21933108.632    45197034.834   -987.202  -1474.582   1963.977 2004.387466  5 21 19 30  0
   201555300.000   -44273912.720    21489430.326    45783510.756   -969.650  -1483.215   1945.884 2004.387475  5 21 19 35  0
   201555600.000   -44562204.011    21043213.918    46364578.282   -952.331  -1491.504   1927.921 2004.387485  5 21 19 40  0
   201555900.000   -44845334.181    20594560.974    46940276.387   -935.241  -1499.461   1910.088 2004.387494  5 21 19 45  0
   201556200.000   -45123371.459    20143569.845    47510644.129   -918.378  -1507.094   1892.385 2004.387504  5 21 19 50  0
   201556500.000   -45396382.929    19690335.791    48075720.606   -901.735  -1514.415   1874.813 2004.387513  5 21 19 55  0
   201556800.000   -45664466.000    19234974.000    48635533.000   -885.314  -1521.432   1857.371 2004.387523  5 21 20  0  0
   201557100.000   -45927623.401    18777528.437    49190144.266   -869.104  -1528.157   1840.059 2004.387532  5 21 20  5  0
   201557400.000   -46185949.508    18318108.239    49739581.458   -853.105  -1534.598   1822.877 2004.387542  5 21 20 10  0
   201557700.000   -46439506.959    17856797.355    50283883.498   -837.312  -1540.763   1805.825 2004.387551  5 21 20 15  0
   201558000.000   -46688357.320    17393677.149    50823089.188   -821.724  -1546.661   1788.901 2004.387561  5 21 20 20  0
   201558300.000   -46932561.097    16928826.498    51357237.193   -806.335  -1552.301   1772.107 2004.387570  5 21 20 25  0
   201558600.000   -47172177.757    16462321.877    51886366.012   -791.142  -1557.689   1755.440 2004.387580  5 21 20 30  0
