 707962488.0       0.00      -5.44      -8.63      19.92 2
 707962788.0       0.00      -5.40      -8.63      19.92 2
 707963088.0       0.00      -5.37      -8.63      19.92 2
 707963388.0       0.00      -5.33      -8.64      19.92 2
 707963688.0       0.00      -5.29      -8.64      19.92 2
 707963988.0       0.00      -5.25      -8.64      19.92 2
 707964288.0       0.00      -5.22      -8.64      19.92 2
 707964588.0       0.00      -5.18      -8.64      19.92 2
 707964888.0       0.00      -5.14      -8.64      19.92 2
 707965188.0       0.00      -5.10      -8.64      19.92 2
 707965488.0       0.00      -5.06      -8.64      19.92 2
 707965788.0       0.00      -5.03      -8.65      19.92 2
 707966088.0       0.00      -4.99      -8.65      19.92 2
 707966388.0       0.00      -4.95      -8.65      19.92 2
 707966688.0       0.00      -4.91      -8.65      19.92 2
 707966988.0       0.00      -4.87      -8.65      19.92 2
 707967288.0       0.00      -4.83      -8.65      19.92 2
 707967588.0       0.00      -4.80      -8.65      19.91 2
 707967888.0       0.00      -4.76      -8.65      19.91 2
 707968188.0       0.00      -4.72      -8.65      19.91 2
 707968488.0       0.00      -4.68      -8.65      19.91 2
 707968788.0       0.00      -4.64      -8.65      19.90 2
 707969088.0       0.00      -4.60      -8.65      19.90 2
 707969388.0       0.00      -4.56      -8.65      19.90 2
 707969688.0       0.00      -4.52      -8.65      19.89 2
 707969988.0       0.00      -4.48      -8.65      19.89 2
 707970288.0       0.00      -4.45      -8.65      19.89 2
 707970588.0       0.00      -4.40      -8.65      19.88 2
 707970888.0       0.00      -4.37      -8.65      19.88 2
 707971188.0       0.00      -4.33      -8.65      19.87 2
 707971488.0       0.00      -4.29      -8.64      19.86 2
 707971788.0       0.00      -4.25      -8.64      19.86 2
 707972088.0       0.00      -4.21      -8.64      19.85 2
 707972388.0       0.00      -4.17      -8.64      19.85 2
 707972688.0       0.00      -4.13      -8.64      19.84 2
 707972988.0       0.00      -4.09      -8.64      19.83 2
 707973288.0       0.00      -4.05      -8.64      19.83 2
 707973588.0       0.00      -4.01      -8.64      19.82 2
 707973888.0       0.00      -3.97      -8.63      19.81 2
 707974188.0       0.00      -3.93      -8.63      19.80 2
 707974488.0       0.00      -3.89      -8.63      19.80 2
 707974788.0       0.00      -3.85      -8.63      19.79 2
 707975088.0       0.00      -3.81      -8.62      19.78 2
 707975388.0       0.00      -3.77      -8.62      19.77 2
 707975688.0       0.00      -3.73      -8.62      19.76 2
 707975988.0       0.00      -3.69      -8.62      19.75 2
 707976288.0       0.00      -3.65      -8.61      19.74 2
 707976588.0       0.00      -3.61      -8.61      19.73 2
 707976888.0       0.00      -3.57      -8.61      19.72 2
 707977188.0       0.00      -3.53      -8.61      19.71 2
 707977488.0       0.00      -3.49      -8.60      19.70 2
 707977788.0       0.00      -3.45      -8.60      19.69 2
 707978088.0       0.00      -3.41      -8.60      19.68 2
 707978388.0       0.00      -3.37      -8.59      19.67 2
 707978688.0       0.00      -3.33      -8.59      19.66 2
 707978988.0       0.00      -3.29      -8.59      19.65 2
 707979288.0       0.00      -3.25      -8.58      19.63 2
 707979588.0       0.00      -3.20      -8.58      19.62 2
 707979888.0       0.00      -3.16      -8.57      19.61 2
 707980188.0       0.00      -3.12      -8.57      19.60 2
 707980488.0       0.00      -3.08      -8.57      19.58 2
 707980788.0       0.00      -3.04      -8.56      19.57 2
 707981088.0       0.00      -3.00      -8.56      19.56 2
 707981388.0       0.00      -2.96      -8.55      19.54 2
 707981688.0       0.00      -2.92      -8.55      19.53 2
 707981988.0       0.00      -2.88      -8.54      19.51 2
 707982288.0       0.00      -2.84      -8.54      19.50 2
 707982588.0       0.00      -2.80      -8.53      19.48 2
 707982888.0       0.00      -2.75      -8.53      19.47 2
 707983188.0       0.00      -2.71      -8.52      19.45 2
 707983488.0       0.00      -2.67      -8.52      19.43 2
 707983788.0       0.00      -2.63      -8.51      19.42 2
 707984088.0       0.00      -2.59      -8.51      19.40 2
 707984388.0       0.00      -2.55      -8.50      19.39 2
 707984688.0       0.00      -2.51      -8.49      19.37 2
 707984988.0       0.00      -2.46      -8.49      19.35 2
 707985288.0       0.00      -2.42      -8.48      19.33 2
 707985588.0       0.00      -2.38      -8.48      19.32 2
 707985888.0       0.00      -2.34      -8.47      19.30 2
 707986188.0       0.00      -2.30      -8.46      19.28 2
 707986488.0       0.00      -2.26      -8.46      19.26 2
 707986788.0       0.00      -2.22      -8.45      19.24 2
 707987088.0       0.00      -2.17      -8.44      19.22 2
 707987388.0       0.00      -2.13      -8.43      19.20 2
 707987688.0       0.00      -2.09      -8.43      19.18 2
 707987988.0       0.00      -2.05      -8.42      19.16 2
