   693307428      57449.6      122221.      23899.1
   693307728      57260.6      121886.      26512.3
   693308028      57070.9      121468.      29230.8
   693308328      56880.4      120956.      32058.9
   693308628      56689.1      120342.      35000.7
   693308928      56497.1      119613.      38059.8
   693309228      56304.2      118758.      41239.4
   693309528      56110.7      117762.      44541.9
   693309828      55916.4      116612.      47968.9
   693310128      55721.3      115292.      51520.7
   693310428      55525.5      113784.      55196.0
   693310728      55328.9      112071.      58991.9
   693311028      55131.6      110133.      62902.9
   693311328      54933.5      107951.      66921.1
   693311628      54734.8      105504.      71035.1
   693311928      54535.2      102774.      75230.6
   693312228      54334.9      99741.2      79488.6
   693312528      54134.0      96389.0      83786.5
   693312828      53932.3      92702.8      88096.9
   693313128      53730.0      88672.1      92388.4
   693313428      53526.9      84291.1      96625.6
   693313728      53323.1      79559.7      100769.
   693314028      53118.6      74485.1      104779.
   693314328      52913.4      69081.8      108611.
   693314628      52707.5      63372.4      112223.
   693314928      52501.0      57387.8      115577.
   693315228      52293.7      51166.1      118635.
   693315528      52085.8      44752.0      121367.
   693315828      51877.1      38195.0      123749.
   693316128      51667.9      31547.5      125766.
   693316428      51457.9      24863.2      127410.
   693316728      51247.2      18194.4      128683.
   693317028      51035.9      11590.5      129594.
   693317328      50824.0      5096.49      130158.
   693317628      50611.4     -1248.56      130396.
   693317928      50398.1     -7411.79      130334.
   693318228      50184.2     -13367.1      130000.
   693318528      49969.7     -19094.8      129424.
   693318828      49754.4     -24581.4      128635.
   693319128      49538.6     -29819.0      127663.
   693319428      49322.1     -34804.3      126534.
   693319728      49105.0     -39538.1      125275.
   693320028      48887.3     -44024.4      123909.
   693320328      48668.9     -48269.9      122456.
   693320628      48449.9     -52282.8      120937.
   693320928      48230.3     -56073.1      119366.
   693321228      48010.1     -59651.3      117758.
   693321528      47789.3     -63028.5      116125.
   693321828      47567.8     -66216.0      114477.
   693322128      47345.8     -69225.0      112822.
   693322428      47123.1     -72066.6      111169.
   693322728      46899.9     -74751.3      109522.
   693323028      46676.1     -77289.4      107886.
   693323328      46451.6     -79690.6      106266.
   693323628      46226.6     -81963.9      104663.
   693323928      46001.0     -84118.2      103080.
   693324228      45774.7     -86161.4      101519.
   693324528      45548.0     -88101.0      99981.5
   693324828      45320.6     -89944.1      98467.6
   693325128      45092.7     -91697.3      96977.9
   693325428      44864.2     -93366.5      95512.6
   693325728      44635.2     -94957.4      94071.6
   693326028      44405.6     -96475.1      92654.8
   693326328      44175.4     -97924.6      91261.6
   693326628      43944.6     -99310.2      89891.7
   693326928      43713.4     -100636.      88544.3
   693327228      43481.5     -101906.      87218.7
   693327528      43249.1     -103124.      85914.4
   693327828      43016.2     -104292.      84630.3
   693328128      42782.6     -105414.      83365.8
   693328428      42548.6     -106493.      82120.0
   693328728      42314.0     -107531.      80892.0
   693329028      42079.0     -108531.      79680.9
   693329328      41843.3     -109495.      78486.0
   693329628      41607.2     -110425.      77306.3
   693329928      41370.5     -111323.      76141.0
   693330228      41133.3     -112190.      74989.2
   693330528      40895.5     -113029.      73850.1
   693330828      40657.4     -113840.      72722.8
   693331128      40418.7     -114626.      71606.6
   693331428      40179.4     -115388.      70500.6
   693331728      39939.6     -116126.      69404.0
   693332028      39699.4     -116843.      68316.0
   693332328      39458.6     -117538.      67236.0
   693332628      39217.3     -118214.      66163.0
   693332928      38975.6     -118871.      65096.4
   693333228      38733.3     -119510.      64035.4
   693333528      38490.6     -120131.      62979.2
   693333828      38247.4     -120736.      61927.1
   693334128      38003.7     -121326.      60878.4
   693334428      37759.4     -121900.      59832.3
   693334728      37514.8     -122460.      58788.2
   693335028      37269.6     -123006.      57745.4
   693335328      37024.1     -123539.      56703.0
   693335628      36777.9     -124058.      55660.4
   693335928      36531.4     -124566.      54616.9
   693336228      36284.5     -125061.      53571.7
   693336528      36037.0     -125545.      52524.1
   693336828      35789.0     -126018.      51473.4
   693337128      35540.6     -126480.      50418.8
   693337428      35291.8     -126932.      49359.6
   693337728      35042.6     -127374.      48294.9
   693338028      34792.8     -127805.      47224.1
   693338328      34542.6     -128227.      46146.4
   693338628      34292.0     -128639.      45060.7
   693338928      34040.9     -129042.      43966.5
   693339228      33789.5     -129435.      42862.7
   693339528      33537.6     -129820.      41748.6
   693339828      33285.2     -130196.      40623.2
   693340128      33032.5     -130562.      39485.4
   693340428      32779.2     -130920.      38334.6
   693340728      32525.6     -131269.      37169.5
   693341028      32271.6     -131610.      35989.1
   693341328      32017.1     -131941.      34792.4
   693341628      31762.3     -132263.      33578.1
   693341928      31507.0     -132576.      32345.2
   693342228      31251.3     -132880.      31092.3
   693342528      30995.3     -133174.      29818.3
   693342828      30738.8     -133458.      28521.6
   693343128      30481.9     -133732.      27201.0
   693343428      30224.6     -133996.      25854.9
   693343728      29966.9     -134249.      24481.7
   693344028      29708.9     -134491.      23079.8
   693344328      29450.4     -134720.      21647.5
   693344628      29191.5     -134938.      20182.8
   693344928      28932.3     -135141.      18684.0
   693345228      28672.7     -135331.      17148.8
   693345528      28412.7     -135506.      15575.3
   693345828      28152.4     -135664.      13961.0
   693346128      27891.6     -135806.      12303.7
   693346428      27630.6     -135929.      10600.7
   693346728      27369.1     -136031.      8849.34
   693347028      27107.3     -136112.      7046.81
   693347328      26845.2     -136169.      5190.05
   693347628      26582.6     -136201.      3275.98
   693347928      26319.8     -136204.      1301.19
   693348228      26056.6     -136177.     -737.866
   693348528      25792.9     -136116.     -2844.82
   693348828      25528.9     -136018.     -5023.60
   693349128      25264.7     -135879.     -7278.32
   693349428      25000.0     -135695.     -9613.19
   693349728      24735.1     -135461.     -12032.7
   693350028      24469.9     -135172.     -14541.3
   693350328      24204.2     -134822.     -17143.8
   693350628      23938.3     -134404.     -19845.0
   693350928      23672.0     -133912.     -22649.7
   693351228      23405.4     -133336.     -25562.8
   693351528      23138.5     -132667.     -28589.0
   693351828      22871.3     -131895.     -31732.9
   693352128      22603.8     -131009.     -34998.8
   693352428      22336.0     -129996.     -38390.2
   693352728      22067.8     -128842.     -41910.4
   693353028      21799.3     -127532.     -45561.4
   693353328      21530.6     -126050.     -49344.2
   693353628      21261.5     -124376.     -53258.0
   693353928      20992.2     -122493.     -57300.4
   693354228      20722.5     -120380.     -61466.2
   693354528      20452.5     -118016.     -65747.7
   693354828      20182.4     -115379.     -70133.7
   693355128      19911.8     -112448.     -74609.0
   693355428      19641.0     -109202.     -79154.3
   693355728      19370.0     -105623.     -83745.5
   693356028      19098.6     -101695.     -88353.5
   693356328      18827.0     -97403.8     -92944.6
   693356628      18555.1     -92743.8     -97479.9
   693356928      18282.9     -87713.8     -101917.
   693357228      18010.5     -82320.8     -106210.
   693357528      17737.9     -76580.1     -110313.
   693357828      17465.0     -70516.4     -114177.
   693358128      17191.8     -64163.1     -117759.
   693358428      16918.4     -57562.5     -121017.
   693358728      16644.7     -50763.9     -123918.
   693359028      16370.8     -43822.4     -126435.
   693359328      16096.6     -36796.3     -128551.
   693359628      15822.3     -29745.1     -130258.
   693359928      15547.6     -22726.7     -131557.
